title,tokens,content,embeddings
Page 1,553,"HUCKLEBERRY FINN Scene: The Mississippi Valley Time: Forty to fifty years ago CHAPTER I. YOU don't know about me without you have read a book by the name of The Adventures of Tom Sawyer; but that ain't no matter. That book was made by Mr. Mark Twain, and he told the truth, mainly. There was things which he stretched, but mainly he told the truth. That is nothing. I never seen anybody but lied one time or another, without it was Aunt Polly, or the widow, or maybe Mary. Aunt Polly—Tom's Aunt Polly, she is—and Mary, and the Widow Douglas is all told about in that book, which is mostly a true book, with some stretchers, as I said before. Now the way that the book winds up is this: Tom and me found the money that the robbers hid in the cave, and it made us rich. We got six thousand dollars apiece—all gold. It was an awful sight of money when it was piled up. Well, Judge Thatcher he took it and put it out at interest, and it fetched us a dollar a day apiece all the year round—more than a body could tell what to do with. The Widow Douglas she took me for her son, and allowed she would sivilize me; but it was rough living in the house all the time, considering how dismal regular and decent the widow was in all her ways; and so when I couldn't stand it no longer I lit out. I got into my old rags and my sugar-hogshead again, and was free and satisfied. But Tom Sawyer he hunted me up and said he was going to start a band of robbers, and I might join if I would go back to the widow and be respectable. So I went back. The widow she cried over me, and called me a poor lost lamb, and she called me a lot of other names, too, but she never meant no harm by it. She put me in them new clothes again, and I couldn't do nothing but sweat and sweat, and feel all cramped up. Well, then, the old thing commenced again. The widow rung a bell for supper, and you had to come to time. When you got to the table you couldn't go right to eating, but you had to wait for the widow to tuck down her head and grumble a little over the victuals, though there warn't really anything the matter with them,—that is, nothing only everything was cooked by itself. In a barrel of odds and ends it is different; things get mixed up, and the juice kind of swaps around, and the things go better. 4",0.0009042916|-0.022511303|0.0068234443|-0.01871227|-0.026566302|0.016893582|-0.006722406|-0.021123713|-0.014859347|-0.038610052|0.027415022|0.025138296|-0.009767023|0.0024990106|0.0102789495|0.014307004|0.03039228|0.014859347|-0.0055941464|-0.03446075|-0.012919414|0.0077327876|0.005738968|-0.016785808|-0.024276104|0.0106831025|0.026256451|-0.018375475|0.041600782|-0.007389258|0.0012671871|-0.0053617586|0.0015383061|-0.023791121|-0.024599425|-0.014468665|-0.007348843|-0.016327769|0.019358912|-0.007106351|-0.005233777|-0.01733815|-0.017607585|0.014994064|-0.033733275|0.003691261|-0.007975279|-0.0032820564|-0.017998265|0.014010626|0.018806571|0.0050687483|-0.017324679|-0.024020141|0.0038259786|0.005307872|0.0049205585|0.017243847|-0.023413911|-0.005142843|0.026916567|0.011828202|-0.008776849|-0.008035902|-0.026997399|-0.021002468|-0.017567169|-0.01666456|-0.0047588977|0.015640708|0.03039228|0.033032745|-0.0020999098|-0.0042099236|0.022470888|-0.01634124|-0.04019972|0.009389814|-0.02431652|-0.003964064|0.007274748|-0.016691506|-0.008406376|0.017836604|0.032871082|0.009928684|-0.0109188575|0.044160414|-0.027724873|-0.013040659|-0.0069648977|0.021015938|0.002035919|0.030715603|0.020153746|0.017432451|-0.023360025|0.02609479|0.0014094824|-0.024343463|-0.015559878|0.0053617586|0.011740635|-0.0067459815|-0.03252082|-0.022228397|0.006058922|0.00029658913|0.01995167|-0.028425405|0.009113642|0.017216904|0.0059949313|-0.025677167|-0.008729697|-0.01772883|-0.007550919|-0.014509081|-0.004098782|-0.0050923238|0.0013395977|0.023777649|0.007867505|-0.011390369|0.009396549|0.005132739|-0.004674699|0.020288464|0.010743725|-0.0158832|0.02931454|0.00974008|0.01825423|-0.016004445|-0.02071956|0.0131484335|-0.03866394|-0.012825111|-0.038017295|-0.017594112|0.024882333|0.016381655|-0.0024030244|-0.015761955|0.012313184|-0.0009101855|0.026216036|0.00901934|0.008884623|-0.010945802|0.022794211|-0.018146455|-0.003418458|0.00030774542|0.0120100705|0.020692617|-0.0035295999|0.003191122|0.009147322|-0.011545295|-0.007786675|0.042247426|0.007571127|-0.009962363|-0.0054324856|0.015034479|0.016287353|-0.010649423|-0.0046645952|-0.0044355756|-0.0009101855|0.005728864|-0.0032079618|0.023615988|0.018469777|0.0063182535|0.0085006775|0.0323861|-0.030257564|-0.025353843|-0.016475957|0.021218015|0.010002779|0.008258186|-0.008204299|-0.006985105|-0.005200098|0.001103|0.018348532|-0.0023053542|0.006173432|0.017594112|0.0027886534|0.009921948|-0.64707536|-0.024518596|-0.028560122|-0.008824|0.00825145|0.004964342|0.008776849|0.030473111|-0.025987016|0.02148745|-0.011107462|0.014778516|0.0144282505|0.006496754|-0.01143752|-0.010225062|0.0057052886|-0.014104928|-0.019547516|-0.012292977|-0.022578662|0.042813238|0.0063586687|-0.010265478|-0.010036458|0.0098747965|0.019965142|-0.02163564|-0.0003468977|-0.011174821|-0.016327769|0.027482381|0.033706333|0.028209856|0.044241246|-0.008379432|-0.0023356655|0.013943267|0.026148677|0.038798656|0.0064731785|-0.005024965|0.0002591208|0.003980904|0.0053045037|-0.007268012|0.022417001|0.011680013|-0.0051361066|0.0048161526|0.0042166593|0.004859936|-0.0044524153|-0.0031220794|-0.0005910733|-0.0029031634|0.022821154|-0.00885768|-0.01642207|0.018065624|-0.021595225|0.008756641|-0.0046645952|-0.008527622|-0.022901984|0.008736433|0.013451548|0.021851188|0.021851188|0.0010600588|-0.004994653|0.036373742|-0.012077429|-0.016920526|0.015546406|0.007072672|0.0323861|0.0032887924|-0.004412|-0.0072949557|0.0019685603|-0.02186466|-0.031038925|-0.008466998|0.03198195|-0.0036744215|-0.031955004|0.025906187|0.0080022225|-0.0026034168|-0.0194128|0.0096390415|-0.013417869|-0.018321587|-0.012164995|0.026081318|0.0035397038|0.008716226|-0.0036036947|-0.03330218|0.0010095397|-0.026283395|0.00859498|-0.011821466|0.020840805|0.010292421|-0.005055276|-0.009517795|0.03252082|-0.033275235|-0.00684702|-0.013215792|0.00072031794|-0.013848965|-0.017513283|-0.022888513|0.037936464|0.0027415024|0.031092811|-0.018119512|0.00684702|0.03650846|-0.012643242|-0.011706956|0.0051529463|0.021595225|-0.010629215|-0.020409709|-0.0049239267|0.014212702|0.01833506|0.0037687237|0.02893733|-0.002586577|-0.013384189|-0.01519614|0.023467798|-0.005792855|0.030095901|-0.03583487|-0.026337283|0.010265478|0.00086471834|0.0035733832|0.0011493091|-0.037559256|-0.014414779|-0.015371273|-0.021406619|0.007854033|0.002589945|-0.007894449|-0.018294644|-0.02070609|-0.009571683|0.0019449848|-0.010070138|-0.0075307116|-0.024464708|0.0030749282|-0.016219994|0.040145833|0.0012916046|-0.0037653558|-0.0016368183|-0.0060353465|-0.009942155|0.021554809|-0.0014339|-0.0052438807|0.0067459815|-0.009436965|-0.007241069|0.011525087|-0.0105888|0.023696817|-0.0034218258|-0.009895004|-0.00717371|0.0030715603|0.00068579655|-0.0052034655|0.007894449|-0.0062576304|0.016314296|-0.0060926015|-0.011343218|0.007550919|0.0003031145|0.02715906|0.011329747|0.001987084|-0.0048430962|0.013822021|-0.00862866|0.016933996|0.018469777|-0.004469255|0.009726607|0.022767266|-0.011713691|0.0011720427|0.02686268|-0.034406863|0.0060858657|-0.034568526|0.014684213|-0.014589911|0.022470888|-0.0188874|0.004566925|-0.0063687726|-0.012676922|-0.029530087|0.0027970732|0.015721539|-0.0060454505|0.016395127|-0.0060252426|-0.008568036|-0.015223084|-0.0028257007|0.014818931|0.0039270166|-0.030742547|-0.010083609|0.016354712|-0.027078228|0.009901741|-0.022039792|0.009605362|-0.015937086|0.006506858|0.010992953|0.009450437|-0.013714247|0.005280928|-0.00627447|0.01671845|-0.023036702|0.011376898|-0.0033376275|0.022726852|-0.030877264|-0.005836638|-0.011915768|0.03031145|-0.008817264|-0.0036306381|0.021406619|0.008015695|0.028479291|-0.0057692793|0.0076452214|-0.0065910565|-0.02893733|-0.007092879|0.0059309406|0.016354712|0.039957225|0.021810772|0.01810604|-0.007880977|-0.018132983|0.015398216|0.012313184|-0.006675255|0.005402174|-0.018092567|-0.0007910447|-0.0042267633|-0.024572482|0.013215792|-0.014994064|0.034245204|-0.013357245|0.012259298|0.011659805|0.008345753|-0.004516406|-0.022161039|-0.02869484|0.02256519|0.019655291|-0.027967365|-0.027495854|0.0009758603|-0.014172287|-0.014765044|0.018308116|-0.021218015|-0.0060993372|0.0010188015|-0.013337038|0.011807994|0.019803481|0.035376832|-0.033706333|0.014158815|-0.0041021495|-0.0027970732|-0.02769793|0.0026842472|0.00993542|0.020059444|0.018294644|0.007914657|-0.0012427694|-0.012097636|-0.005941044|-0.007867505|-0.0011114199|-0.0022952503|-0.0063081495|-0.025070937|0.01704177|-0.029530087|-0.013303359|0.03068866|-0.012535469|-0.0024653312|-0.021137185|-0.020450125|-0.0037148367|0.12878999|-0.006985105|-0.02018069|0.0127442805|0.029718693|-0.019587932|-0.01066963|-0.023845008|0.038178954|0.008312074|0.03351773|0.003137235|0.014562968|0.015088366|0.012798168|0.008446791|-0.004243603|-0.02686268|0.0026909832|-0.00018723635|-0.013768135|0.009207945|-0.02732072|0.014643799|-0.020894693|-0.020840805|0.015061423|0.021002468|0.022753796|-0.025731053|-0.008864415|-0.0026051006|0.022740323|0.015775425|0.012831847|-0.007618278|0.005237145|0.002253151|0.031173643|0.0003363729|0.010521441|-0.005247249|0.017365092|-0.01987084|0.016314296|-0.033356067|0.008379432|0.0015096787|0.0005738126|-0.042570747|0.020813862|-0.0073151635|-0.0024215481|-0.01665109|0.0020611787|-0.006897539|0.00014661059|0.010979481|-0.009612097|0.027617099|-0.017944379|-0.031362247|0.0188874|0.0117002195|0.0103732515|-0.017944379|0.002916635|-0.020369295|-0.012771225|-0.016125692|-0.005102427|0.010157703|-0.0021672687|0.012784696|0.035296|0.0079079205|0.00982091|-0.009760287|-0.0070120487|-0.006722406|-0.0054257493|-0.005674977|0.007968543|-0.0042200275|0.005129371|0.0076923724|0.019763066|-0.012784696|-0.010218327|0.0014145343|0.0077597313|0.016866637|-0.0038562901|-0.03068866|0.0013943267|-0.01887393|-0.021689527|0.011774315|0.009255096|0.012394015|0.037478425|-0.016152635|0.0021100137|-0.013081075|0.007982016|0.0035430717|-0.0049845497|0.028344573|-0.027913477|-0.0009581786|0.0049980213|0.004358113|0.021056354|0.023467798|-0.0042200275|0.02447818|0.0012234038|0.008163884|0.0010213275|-0.0037114688|-0.037101217|-0.03823284|0.010622479|0.0070591997|-0.03147002|0.018469777|-0.008163884|-0.03823284|-0.0078001465|-0.012993508|0.0051765223|0.019062534|-0.003697997|-0.03583487|-0.017755775|-0.0150210075|0.009571683|-0.00092281523|-0.017567169|0.0044557834|0.00065127516|-0.014064513|0.00021807404|-0.035484605|0.0023626091|-0.020611785|-0.0071467664|-0.017674943|0.005516684|0.024572482|-0.015209612|-0.002318826|0.0060151387|0.01995167|0.025919657|-0.034487695|-0.027078228|0.007550919|0.028209856|0.013141697|0.03222444|0.0055840425|0.011154613|0.006799869|-0.010454082|0.019614875|-0.00091186946|-0.0130541315|-0.024922747|0.0052135694|0.010689838|0.032035835|0.0049407664|0.016314296|0.0052236733|0.030015072|0.012771225|-0.005021597|-0.023360025|-0.02869484|0.0074633528|0.001100474|0.00059149426|0.01557335|0.0013918007|-0.019251138|0.03200889|-0.0009455489|0.0127442805|-0.01766147|0.059491273|-0.031496964|0.006345197|-0.0044355756|-0.009948892|-0.016516373|0.009942155|-0.01346502|-0.012037014|0.029907297|-0.003640742|-0.008696019|-0.017459394|-0.015317386|-0.029745637|0.007651957|-0.0046511237|-0.021393148|0.00947738|-0.025731053|-0.007672165|-0.027576683|-0.030176733|-0.003425194|0.008790321|0.01634124|-0.0060050352|0.014899761|-0.024383878|-0.020315407|-0.012986773|-0.015465575|0.047285862|0.0070591997|0.042813238|0.010979481|-0.002371029|-0.003526232|0.00885768|0.022349643|0.001492839|0.012387279|-0.011302803|-0.0007628382|0.013128226|0.010103817|-0.0017109129|-0.012252562|-0.026458528|0.033571616|-0.0010575328|-0.008999133|-0.015532934|-0.0068604914|-0.0070187845|0.029395372|-0.0063148853|-0.002702771|-0.009632305|-0.027805703|-0.0346763|0.0145225525|0.020234577|0.010002779|-0.006106073|-0.016597202|0.012037014|-0.004960974|-0.00955821|-0.0043379054|-0.0158832|0.02694351|-0.018752683|0.031227529|-0.0073690503|-0.018604495|-0.020355823|-0.021137185|-0.0101374965|0.028640952|-0.009861325|-0.019547516|-0.016691506|0.030580886|-0.0013960106|0.02670102|-0.006496754|-0.02508441|0.009026077|-0.0029940978|0.03031145|0.010332837|-0.0235621|0.0030732444|-0.005395438|-0.009578418|0.008258186|-0.0063957158|-0.0030799801|-0.031604737|-0.0125085255|-0.018321587|-0.0061464887|0.011235444|-0.021581752|-0.020625258|-0.0048835115|0.032413043|-0.034110487|0.026849208|-0.00683018|0.012670186|-0.014091456|-0.011814729|0.0027246627|-0.024141386|0.028209856|-0.0058164303|-0.028991219|-0.010501234|0.047797788|0.005789487|-0.020840805|-0.023023231|0.021083297|-0.0121515235|0.0027179266|-0.0009506008|-0.011639597|-0.0018102672|0.011107462|0.008103261|0.009369606|-0.013741191|0.0045972364|-0.010602272|0.0006563271|-0.0012015122|-0.0069110105|0.0006546431|-0.005011493|0.04176244|-0.04052304|0.013303359|-0.011323011|-0.030419225|-0.012643242|0.005358391|-0.008574773|-0.019668764|0.0061229127|0.013734455|0.008615187|0.0078607695|0.008231243|0.020167219|-0.006234055|0.0015273603|-0.0126971295|-0.024356933|-0.010171176|0.032116666|0.0064866506|0.0031624946|-0.01093233|0.0037821955|-0.035188224|-0.051031012|0.003305632|0.024693727|0.024841918|-0.015586821|0.011626125|0.049279682|-0.0013749611|0.019965142|-0.026202565|-0.016085276|-0.028479291|0.022901984|0.012616299|0.02455901|-0.03184723|0.0002858538|-0.0017900595|-0.022982815|-0.011403841|-0.0019466687|-0.005503212|-0.0045433496|-0.031739455|0.0131484335|0.007200653|-0.019372385|0.0074768243|-0.0059881955|-0.0043379054|-0.0034858168|-6.683254e-05|-0.004947502|0.0013648572|0.015950559|0.004829624|0.004304226|0.0017294367|-0.021231487|0.00506538|-0.018281173|0.025946602|0.006021875|-0.005119267|0.015155725|0.022672964|-0.016691506|-0.021244958|0.025340373|-0.0070861434|6.625368e-05|-0.0020695985|-0.0070591997|0.026606718|0.0007615752|0.017769245|-0.013363982|-0.00024964847|-0.00955821|-0.0028240168|-0.007564391|0.034811016|0.015532934|-0.022403529|0.009147322|0.006607896|0.015748482|0.0062677343|-0.030823376|0.007436409|-0.0030075694|-0.0045938687|0.014589911|0.006985105|0.008258186|0.005520052|0.011531822|-0.03408354|0.017836604|0.2167336|0.0044557834|0.026525887|0.02531343|-0.0067661894|0.008655603|0.017122602|0.027078228|0.008487206|0.018294644|-0.025677167|-0.009194473|-0.021015938|0.008675811|-0.017163016|-0.031820286|-0.023737233|-0.037343707|-0.004910455|-0.04367543|0.014549496|0.01143752|-0.018011738|-0.027253361|0.020544427|0.009760287|-0.0025781572|-0.01987084|0.009032812|0.011632861|-0.00506538|-0.0022767268|0.0034992886|0.012090901|-0.030068958|0.0065809526|0.01369404|0.0041156216|-0.0016090329|-0.0066449433|0.0090934355|-0.0023861846|-0.020059444|-0.010952537|-0.008615187|0.03155085|-0.01357953|0.011349954|-0.018469777|0.012333392|-0.020504013|0.0013951687|0.017472867|0.02815597|0.004098782|-0.0005422382|-0.0022430473|0.015088366|-0.020207634|-0.013404397|-0.015411688|0.019655291|0.00982091|0.006880699|-0.027051285|0.027967365|-0.022888513|-0.0069312183|-0.010319365|-0.023750706|-0.0058871573|-0.031820286|0.0056918166|0.006560745|-0.005355023|-0.0121515235|0.009450437|-0.011080519|0.0008891359|0.018671853|-0.009517795|-0.026660604|0.0022211557|-0.008123469|-0.00231209|-0.029907297|0.03952613|0.005631194|0.0058703176|0.0036137984|0.00982091|0.0211776|0.005493108|-0.030634772|-0.004351377|-0.0008765061|0.0074162013|0.032143608|-0.008918302|-0.005297768|-0.039849453|-0.031712513|0.0036171663|0.00019249876|-0.0017201748|-0.010804348|0.0005906523|-0.000990174|0.00076746906|-0.01104684|0.0140240975|-0.031173643|0.0028290686|-0.0010103816|0.021595225|0.02516524|-0.01619305|-0.014711157|0.0053752307|0.0071871816|-0.010945802|-0.01795785|-0.0070322566|0.019129893|-0.0057086563|-0.03322135|-0.013822021|0.0018523664|2.4979977e-06|-0.036481515|0.011915768|-0.020908164|0.02109677|0.012454638|-0.0073016915|0.017284263|-0.0038798656|-0.0240875|-0.022201452|-0.0010019619|0.019129893|0.002478803|0.002970522|0.0052068336|0.01289247|-0.032709423|0.030257564|-0.013646889|0.005102427|-0.024976635|-0.024828445|-0.007200653|0.0034285618|-0.014199231|0.017688416|-0.031038925|-0.023413911|-0.029799523|-0.0039034411|0.007072672|-0.034272145|-0.0030058855|0.02432999|0.002645516|-0.0062508946|0.0138354935|-0.17222293|0.01833506|0.00071147707|-0.017580641|0.045265097|-0.009160793|0.0123536|0.0074094655|-0.009746815|-0.013337038|0.0125556765|0.0072478047|-0.010292421|-0.0030412488|-0.022039792|0.0025562656|-0.041924104|0.017850077|0.015775425|0.015627237|0.015452104|0.0004243603|0.017796189|-0.0024097604|0.023454327|0.0057625435|0.022928929|0.0038226107|-0.011713691|-0.001380013|-0.0028947436|0.020894693|-0.0039000732|-0.02853318|0.016327769|0.003697997|-0.027199475|0.0012234038|-0.008918302|0.0063014138|0.030042015|0.00088239997|0.025811885|0.0057995906|-0.02671449|0.040496096|0.012360335|-0.00060665|-0.0067392457|-0.030877264|0.003418458|-0.019170308|0.0050317007|0.015317386|0.00802243|0.028560122|-0.018941289|-0.0041493005|0.013916324|-0.004310962|-0.007395994|-0.010070138|0.005395438|-0.00221442|-0.035565436|-0.013485228|-0.01434742|0.0051630503|-0.009470644|0.016866637|-0.025259541|-0.037128158|-0.0016999672|-0.01488629|-0.00041741392|0.015357802|-0.0012983405|-0.009255096|-0.0069042747|0.010258742|-0.012623035|0.035107397|-0.03222444|-0.005846742|-0.00080704235|-0.014711157|-0.004927295|-0.011309539|0.011080519|-0.008157148|0.013525642|-0.026889624|0.001376645|-0.02931454|0.016058333|0.01397021|0.015061423|-0.012070693|-0.003039565|-0.028964275|-0.005358391|-0.011599181|-0.008978925|0.014387835|0.03152391|0.022807682|0.014859347|0.0068234443|0.023912366|-0.007153502|-0.0077934107|-0.009632305|0.023360025|-0.0023878687|-0.016907053|0.022201452|0.004011215|-0.01488629|0.027293777|0.0006163328|0.04251686|0.0039303848|-0.008891359|0.0049912855|0.0066213678|0.0029974657|-0.11510268|-0.0034824489|0.011760843|0.015694596|0.02509788|0.018348532|-0.013451548|0.0006226477|0.02694351|0.014738101|-0.0070591997|-0.015236556|-0.0063788765|-0.0069312183|0.032871082|-0.0145225525|0.007665429|-0.014738101|-0.02616215|0.03807118|-0.01666456|0.0016620778|-0.0038697617|-0.022686437|0.008487206|-0.028075138|-0.03842145|0.024006668|0.007550919|0.015223084|-0.0013749611|-0.016314296|-0.009194473|-0.026485471|0.011834937|0.004310962|-0.014199231|0.005445957|0.0074162013|-0.017769245|-0.008345753|0.0064731785|0.026647132|-0.03138919|0.023211835|-0.00091271143|-0.023696817|0.0145225525|0.01634124|-0.012562412|0.00086219236|0.0041425647|-0.007611542|-0.028290687|0.024693727|0.008035902|-0.003849554|0.006850388|-0.0011653069|0.0056446656|0.012373808|-0.024047084|0.01627388|-0.004233499|0.030823376|0.004694907|0.030580886|0.011754107|-8.546145e-05|-0.019574462|-0.020773448|0.010346308|-0.0035060244|0.011323011|-0.014172287|0.0029082152|-0.021271901|0.002039287|0.003196174|0.012521997|0.0016730237|-0.02088122|-0.011363426|-0.021191072|0.029422315|0.0071467664|0.00825145|0.03384105|-0.016300824|-0.004412|0.00061422784|0.0200325|0.017095657|0.007550919|0.0096390415|0.028587066|0.007611542|-0.012326657|0.010622479|-0.026229508|-0.02088122|-0.018213814|-0.059275724|0.016098749|0.0012461374|0.0024484915|0.020463597|-0.007934864|-0.013397661|-0.008716226|-0.01285879|0.009928684|-0.011713691|0.021581752|0.012932885|-0.013229264|-0.0042200275|-0.025286485|-0.0056615053|0.006998577|0.020921636|0.045588423|-0.0020089755|-0.004412|-5.2071493e-05|0.019507103|-0.009268568|0.0062576304|0.0035632793|0.024208745|-0.010797612|-0.0016696557|0.010043194|-0.020840805|0.029961184|0.022457417|0.012232354|0.008824|0.004566925|0.011834937|0.032493874|0.036643174|-0.019049063|-0.013848965|0.02286157|-0.012050485|0.0027970732|0.004098782|-0.024814975|0.005112531|0.022053264|0.030230619|0.029853411|0.0078607695|0.01315517|-0.01081782|-0.02877567|0.0038933374|0.02732072|-0.021164129|-0.007880977|-0.049980212|0.025731053|0.018604495|0.01496712|-0.014185758|0.008386168|-0.029233709|-0.0015770374|-0.002808861|0.0053651268|-0.008231243|-0.0045467177|-0.016125692|0.019534046|0.037155103|0.012724074|0.0007224229|-0.010972745|0.0019382489|-0.014441722|0.015155725|0.014940177|-0.000991016|-0.020759976|0.0071939174|0.030473111|0.004243603|0.008722962|0.012757753|0.010097081|-0.0015096787|0.022012848|-0.012292977|-0.023427382|-0.019197252|0.0008983977|0.009511059|-0.035565436|0.0042604427|0.013202321|0.0069716335|0.007726052|-0.0016410282|-0.009369606|-0.002473751|-0.027037814|-0.0026775114|-0.012387279|-0.04165467|0.0048902472|0.014980592|-0.02287504|-0.011787786|0.0029368426|0.0005573939|-0.026727963|0.020665674|-0.009484116|-0.0018793099|-0.012966565|0.040576927|0.01948016|0.008783584|0.03774786|-0.028883444|-0.004849832|-0.021918546|0.011531822|-0.013222528|-0.026189093|-0.0109188575|-0.0018321588|-0.011033368|-0.009652513|0.009160793|-0.0092820395|-0.009261832|0.012912678|0.028048195|-0.030068958|0.035134338|0.019601405|0.0020679145|-0.0042267633|-0.0008790321|0.010959273|0.0022784106|-0.009504324|-0.019628348|0.0034487695|-0.003748516|0.0029082152|0.023952782|-0.033733275|-0.04119663|0.008379432|-0.007975279|0.014495609|-0.019129893|0.019224195|0.022672964|-0.003590223|0.01964182|-0.02225534|-0.0054830047|-0.027805703|0.044133473|-0.005301136|-0.0037754595|-0.044025697|0.002758342|0.01872574|0.0012385595|-0.005493108|0.03699344|0.0019180413|-0.01066963|0.007200653|0.021500923|-0.008352488|-0.023535157|0.005075484|-0.004139197|0.0041223573|0.008925038|-0.007395994|-0.0072949557|-0.0016696557|-0.0009859641
